"date" "usdvnd" "eurusd" "usdcny" "usdjpy" "usdkrw" "usdsgd" "usdtwd" "usdthb"
2009-07-02 17800 1.3951 6.836 95.905 1270.8 1.4534 32.95 34.12
2009-07-06 17805 1.3974 6.839 95.315 1267.3 1.4545 32.964 34.12
2009-07-07 17805 1.392 6.8375 94.755 1265.8 1.4595 33.01 34.105
2009-07-08 17805 1.3876 6.837 92.715 1271.4 1.4641 33.075 34.07
2009-07-09 17805 1.4024 6.8365 92.975 1277.4 1.4587 33.005 34.07
2009-07-13 17765 1.3988 6.8375 93.025 1308.8 1.461 33.175 34.17
2009-07-14 17765 1.3973 6.8375 93.625 1308.8 1.4602 33.1 34.14
2009-07-15 17805 1.4102 6.8375 94.245 1295.32 1.4515 32.88 34.07
2009-07-16 17805 1.4141 6.8365 93.775 1270.8 1.4506 32.8925 34.08
2009-07-20 17807 1.4228 6.83105 94.215 1244 1.4402 32.875 34.01
2009-07-21 17805 1.4214 6.83045 93.645 1244.4 1.4411 32.75 33.99
2009-07-22 17808 1.4207 6.83065 93.595 1251 1.4423 32.775 34.01
2009-07-23 17810 1.4152 6.8355 95.025 1249.225 1.4428 32.905 33.99
2009-07-27 17102.5 1.4243 6.83115 95.195 1246 1.4398 32.8425 33.97
2009-07-28 17816 1.4173 6.835 94.505 1240.3 1.4412 32.77 33.96
2009-07-29 17820 1.4034 6.835 95.065 1243.8 1.4474 32.94 34.03
2009-07-30 17816 1.4068 6.837 95.565 1232.5 1.444 32.81 34.06
2009-08-03 17811 1.4421 6.8355 95.265 1212.8 1.43225 32.81 34
2009-08-04 17813 1.4399 6.83015 95.225 1232.5 1.4329 32.67 33.99
2009-08-05 17813 1.4415 6.8355 94.915 1225.3 1.4332 32.7 33.98
2009-08-06 17805 1.4355 6.836 95.415 1225.3 1.4371 32.8 33.975
2009-08-10 17815 1.4146 6.83455 97.075 1224.5 1.4443 32.875 34.03
2009-08-11 17102.5 1.4149 6.83505 95.955 1229.25 1.4478 32.795 34.06
2009-08-12 17811 1.4203 6.83405 96.125 1247.5 1.4439 32.83 34.08
2009-08-13 17818 1.428 6.8395 95.375 1242.5 1.4418 32.86 34.045
2009-08-17 17813 1.4074 6.83655 94.485 1235 1.4523 33.025 34.08
2009-08-18 17814 1.4133 6.83405 94.725 1239.01 1.4477 32.91 34.05
2009-08-19 17850 1.4236 6.83415 94.065 1251 1.4485 32.955 34.05
2009-08-20 17850 1.4247 6.839 94.205 1245.35 1.4405 32.865 34.03
2009-08-24 17885 1.4299 6.83155 94.505 1241.2 1.4434 32.885 34.025
2009-08-25 17820 1.4299 6.83155 94.205 1244.3 1.4423 32.91 34.03
2009-08-26 17880 1.4243 6.83105 94.245 1241 1.4449 32.865 34.02
2009-08-27 17905 1.4348 6.83175 93.465 1249 1.442 32.8675 34.03
2009-08-31 17820 1.4333 6.8345 92.985 1243.5 1.4412 32.955 34.025
2009-09-01 17925 1.4219 6.83055 92.945 1242.8 1.4441 32.915 34.02
2009-09-02 17910 1.4261 6.83105 92.245 1247.5 1.4424 32.875 34.065
2009-09-03 17910 1.4259 6.83045 92.615 1239.01 1.4399 32.855 34.06
2009-09-07 17820 1.4339 6.82905 93.025 1239.01 1.4338 32.83 34.04
2009-09-08 17925 1.4495 6.82755 92.305 1239.01 1.4259 32.715 34.03
2009-09-09 17900 1.4566 6.82885 91.975 1224 1.4246 32.685 34.02
2009-09-10 17925 1.4579 6.8335 91.765 1222.5 1.4251 32.615 34
2009-09-14 17835 1.4629 6.833 90.875 1220.35 1.4227 32.655 33.95
2009-09-15 17835 1.4663 6.8335 91.015 1216.2 1.4194 32.615 33.91
2009-09-16 17835 1.4709 6.8295 90.905 1210.35 1.4118 32.395 33.73
2009-09-17 17825 1.4745 6.831 91.065 1206.2 1.4153 32.405 33.72
2009-09-21 17830 1.4676 6.8335 92.055 1208 1.4184 32.435 33.725
2009-09-22 17840 1.479 6.8315 91.165 1197.5 1.4124 32.355 33.61
2009-09-23 17912.5 1.4691 6.82605 91.495 1239.01 1.4136 32.34 33.56
2009-09-24 17912.5 1.4661 6.831 91.255 1239.01 1.4196 32.5125 33.58
2009-09-28 17880 1.4614 6.8265 89.695 1186 1.4188 32.415 33.58
2009-09-29 17880 1.4583 6.82795 90.155 1186 1.41825 32.3625 33.63
2009-09-30 17900 1.4638 6.82635 89.715 1189 1.409 31.96 33.43
2009-10-01 17895 1.4543 6.831 89.575 1177.5 1.4147 32.25 33.52
2009-10-04 17839 1.4589 6.826 89.62 1170.3 1.4149 32.28 33.48
2009-10-05 17845 1.465 6.831 89.555 1173 1.40895 32.295 33.45
2009-10-06 17840 1.4723 6.831 88.765 1165.35 1.4015 32.175 33.35
2009-10-07 17845 1.4688 6.831 88.605 1167.4 1.3998 32.1 33.39
2009-10-08 17850 1.4793 6.831 88.385 1166.35 1.38925 32.165 33.32
2009-10-11 17844 1.4736 6.8254 89.82 1161.8 1.3937 32.29 33.33
2009-10-12 17840 1.4777 6.82355 89.805 1164.5 1.39885 32.21 33.34
2009-10-13 17855 1.4853 6.83 89.685 1166.2 1.39585 32.285 33.28
2009-10-14 17865 1.4934 6.83 89.325 1172 1.3898 32.295 33.38
2009-10-15 17895 1.4938 6.831 90.565 1157 1.39015 32.26 33.48
2009-10-18 17900 1.49 6.8266 91.12 1162.1 1.3952 32.3 33.42
2009-10-19 17850 1.4966 6.8315 90.665 1168.4 1.3899 32.365 33.34
2009-10-20 17905 1.4938 6.82655 90.635 1168.075 1.3949 32.387 33.42
2009-10-21 17905 1.5008 6.82755 91.005 1181 1.38955 32.365 33.43
2009-10-22 17905 1.5028 6.82905 91.305 1180 1.3925 32.39 33.42
2009-10-25 17915 1.5001 6.828 92.1 1186.15 1.3955 32.385 33.46
2009-10-26 17820 1.4865 6.8325 92.245 1180.5 1.39855 32.535 33.44
2009-10-27 17830 1.4808 6.834 91.765 1177.5 1.3972 32.525 33.44
2009-10-28 17840 1.4716 6.832 90.735 1190.5 1.4038 32.57 33.47
2009-10-29 17940 1.4841 6.8315 91.525 1198 1.398 32.45 33.46
2009-11-01 17940 1.4686 6.8264 89.25 1186.1 1.403 32.63 33.45
2009-11-02 17985 1.4773 6.8275 90.395 1182.5 1.39935 32.53 33.45
2009-11-03 17890 1.4717 6.82805 90.335 1186.5 1.4004 32.56 33.47
2009-11-04 17891 1.4877 6.82705 90.855 1182.5 1.39595 32.47 33.43
2009-11-05 17885 1.4874 6.8276 90.745 1172.9 1.39585 32.475 33.42
2009-11-08 17870 1.4879 6.8266 89.87 1165.1 1.3916 32.505 33.37
2009-11-09 17870 1.4997 6.831 89.965 1179 1.38725 32.335 33.3
2009-11-10 17902.5 1.4985 6.8305 89.795 1154.8 1.3883 32.46 33.32
2009-11-11 17905 1.4986 6.8305 89.875 1160 1.3866 32.35 33.3
2009-11-12 17905 1.4846 6.8305 90.385 1154.6 1.3902 32.3675 33.31
2009-11-15 17869 1.4919 6.826 89.6 1156.3 1.3853 32.175 33.26
2009-11-16 17870 1.4969 6.831 89.135 1153.8 1.3845 32.215 33.21
2009-11-17 17865 1.4862 6.831 89.345 1150.5 1.3847 32.175 33.2
2009-11-18 17875 1.4961 6.8315 89.305 1154 1.38335 32.115 33.16
2009-11-19 17875 1.4917 6.833 88.925 1154 1.38875 32.38 33.2
2009-11-22 17920 1.4848 6.8277 88.84 1157.9 1.3897 32.375 33.24
2009-11-23 18000 1.4962 6.8348 89.055 1150.8 1.38585 32.2075 33.21
2009-11-24 17965 1.4964 6.834 88.515 1154.4 1.38615 32.24825 33.23
2009-11-25 17690 1.5137 6.832 87.335 1152.5 1.379 32.208 33.13
2009-11-26 17690 1.5008 6.8275 86.405 1152.5 1.3849 32.255 33.16
2009-11-29 18391 1.5012 6.8255 86.63 1173 1.384 32.3 33.24
2009-11-30 18280 1.5009 6.832 86.335 1162 1.3834 32.25 33.23
2009-12-01 17925 1.5076 6.832 86.745 1156.25 1.38105 32.145 33.19
2009-12-02 18381 1.5048 6.831 87.615 1155.45 1.3805 32.16 33.17
2009-12-03 18285 1.5054 6.8315 88.405 1150.35 1.38235 32.16 33.13
2009-12-06 18380 1.4867 6.8261 90.22 1148.5 1.3896 32.18 33.17
2009-12-07 18270 1.4829 6.8335 89.355 1152.7 1.3897 32.35 33.15
2009-12-08 18290 1.4704 6.8325 88.345 1154.5 1.3938 32.2535 33.19
2009-12-09 18270 1.474 6.8325 87.985 1162.3 1.39035 32.28 33.14
2009-12-10 18270 1.4733 6.831 88.315 1165.5 1.3895 32.24 33.13
2009-12-13 18376 1.4604 6.8269 89.27 1159 1.3917 32.165 33.13
2009-12-14 18270 1.4652 6.833 88.705 1156.35 1.39105 32.335 33.14
2009-12-15 18270 1.4537 6.8325 89.695 1156.7 1.3953 32.295 33.17
2009-12-16 18255 1.4531 6.8325 89.805 1160.5 1.3973 32.355 33.19
2009-12-17 18492.5 1.435 6.8335 89.895 1160.5 1.4036 32.385 33.23
2009-12-20 18476 1.4317 6.828 90.62 1171.17 1.4035 32.375 33.23
2009-12-21 18475 1.4274 6.833 91.175 1185.7 1.4063 32.4 33.25
2009-12-22 18475 1.4254 6.8335 91.825 1179.35 1.4074 32.345 33.26
2009-12-23 18475 1.4329 6.833 91.585 1178.9 1.4076 32.34 33.35
2009-12-24 18475 1.4379 6.8295 91.56 1178.9 1.407 32.252 33.35
2009-12-27 18472 1.4376 6.8269 91.59 1172.07 1.4081 32.26 33.33
2009-12-28 18470 1.4373 6.8345 91.665 1165.4 1.4055 32.325 33.38
2009-12-29 18470 1.4352 6.8335 92.005 1164.4 1.4051 32.306 33.35
2009-12-30 18470 1.4337 6.829 92.445 1163.9 1.4047 32.245 33.35
2009-12-31 18470 1.4325 6.8305 93.045 1163.9 1.4049 32 33.28
2010-01-03 18474 1.4322 6.8259 93.07 1163.07 1.4045 31.95 33.36
2010-01-04 18470 1.4413 6.832 92.415 1149.2 1.3982 31.705 33.22
2010-01-05 18470 1.4362 6.8305 91.735 1138.2 1.3979 31.92 33.16
2010-01-06 18470 1.4401 6.832 92.355 1131.5 1.3951 31.825 33.16
2010-01-07 18475 1.4305 6.82755 93.595 1135.3 1.398 31.91 33.15
2010-01-10 18474 1.4412 6.8274 92.59 1124.2 1.3922 31.867 33.14
2010-01-11 18470 1.4514 6.831 92.055 1120.5 1.3876 31.765 33.03
2010-01-12 18470 1.4492 6.8315 91.135 1122.8 1.3907 31.85 33.035
2010-01-13 18470 1.4501 6.832 91.385 1124.4 1.3891 31.85 33.04
2010-01-14 18475 1.4499 6.8315 91.255 1122.4 1.3874 31.765 32.89
2010-01-17 18469 1.4363 6.8269 90.87 1120.5 1.3914 31.785 32.87
2010-01-18 18470 1.4388 6.831 90.665 1124.7 1.3893 31.815 32.85
2010-01-19 18470 1.4287 6.832 91.135 1126.25 1.3904 31.875 32.88
2010-01-20 18480 1.4107 6.8305 91.265 1133.4 1.4008 31.935 32.95
2010-01-21 18470 1.4085 6.8315 90.425 1136.2 1.40465 31.975 32.98
2010-01-24 18474 1.415 6.827 90.05 1150.3 1.4042 31.961 33.02
2010-01-25 18470 1.4148 6.8315 90.255 1148.8 1.3996 31.945 32.97
2010-01-26 18470 1.4079 6.831 89.625 1161.4 1.4034 32.04 33.05
2010-01-27 18475 1.4035 6.8315 89.985 1162.4 1.4049 32.085 33.04
2010-01-28 18462.5 1.3962 6.8315 89.885 1162.4 1.4049 32.015 33.11
2010-01-31 18474 1.3865 6.8268 90.19 1159.3 1.4082 32.03 33.18
2010-02-01 18460 1.3933 6.831 90.705 1169.5 1.41015 31.995 33.17
2010-02-02 18460 1.3967 6.831 90.375 1159.2 1.40825 31.985 33.14
2010-02-03 18455 1.3892 6.831 90.965 1144.4 1.4126 32.035 33.07
2010-02-04 18475 1.3728 6.8315 89.125 1146.2 1.4215 32.125 33.16
2010-02-07 18474 1.3641 6.8275 89.24 1166.95 1.4209 32.12 33.2
2010-02-08 18470 1.3657 6.8315 89.275 1171.1 1.4242 32.1 33.2
2010-02-09 18470 1.3794 6.8315 89.815 1157.5 1.4164 32.055 33.16
2010-02-10 18455 1.3735 6.833 89.965 1158.5 1.4182 32.075 33.18
2010-02-11 18455 1.369 6.8375 89.725 1162.5 1.4125 32.045 33.17
2010-02-14 18900 1.3617 6.8326 90.07 1149.5 1.4133 32.095 33.19
2010-02-15 18705 1.3599 6.8375 90.035 1146.2 1.4125 32.13 33.19
2010-02-16 18705 1.3759 6.8375 90.205 1148.35 1.4044 32.035 33.17
2010-02-17 18555 1.36 6.8375 91.175 1142.3 1.4074 32.015 33.17
2010-02-18 18555 1.3494 6.838 92.015 1149.4 1.4135 32.045 33.2
2010-02-21 18850 1.3617 6.829 91.65 1150.2 1.4114 32.07 33.18
2010-02-22 18755 1.3602 6.831 91.205 1146.2 1.4098 32.085 33.15
2010-02-23 18635 1.3513 6.8315 90.205 1155.35 1.4102 32.085 33.1
2010-02-24 18955 1.3539 6.8315 90.185 1153.2 1.4099 32.085 33.04
2010-02-25 18655 1.354 6.8315 89.155 1161.4 1.4087 32.085 33.1
2010-02-28 19050 1.3628 6.8258 88.98 1157 1.4059 32.115 33.04
2010-03-01 19000 1.3569 6.8305 89.175 1160 1.4055 32.035 32.84
2010-03-02 19100 1.3608 6.82655 88.765 1148.5 1.4028 31.995 32.73
2010-03-03 19125 1.3695 6.82305 88.505 1148.5 1.3992 31.955 32.67
2010-03-04 19110 1.358 6.8305 89.115 1142 1.4011 31.975 32.64
2010-03-07 18890 1.3635 6.826 90.4 1134 1.4006 31.92 32.63
2010-03-08 19110 1.3628 6.8261 90.285 1132.5 1.3995 31.875 32.7
2010-03-09 19100 1.3602 6.831 89.905 1135.4 1.3988 31.8275 32.72
2010-03-10 19105 1.3656 6.8305 90.515 1134 1.3983 31.745 32.65
2010-03-11 19150 1.3677 6.82655 90.605 1127 1.3973 31.825 32.68
2010-03-14 18895 1.3762 6.8254 90.63 1128.33 1.3942 31.69 32.58
2010-03-15 18685 1.3674 6.82605 90.425 1134.1 1.3973 31.855 32.56
2010-03-16 18685 1.3764 6.82655 90.325 1133.7 1.3946 31.775 32.42
2010-03-17 18660 1.3737 6.8305 90.385 1128.7 1.3933 31.725 32.31
2010-03-18 18690 1.3608 6.831 90.485 1133.4 1.3957 31.74 32.31
2010-03-21 18890 1.3518 6.8265 90.5 1133.58 1.3986 31.735 32.31
2010-03-22 19125 1.3559 6.8266 90.145 1133.75 1.40105 31.845 32.33
2010-03-23 19100 1.3492 6.8315 90.395 1139.5 1.40075 31.835 32.33
2010-03-24 19090 1.3329 6.82705 92.125 1138 1.4064 31.82 32.36
2010-03-25 19090 1.3272 6.82705 92.715 1142.55 1.4076 31.87 32.39
2010-03-29 19075 1.3476 6.831 92.555 1133.5 1.3994 31.855 32.36
2010-03-30 19005 1.3419 6.82555 92.785 1130.3 1.4002 31.75 32.34
2010-03-31 19080 1.3507 6.8305 93.455 1131.2 1.399 31.76 32.35
2010-04-01 19105 1.3585 6.8305 93.875 1129 1.3977 31.7189 32.34
2010-04-05 19105 1.3483 6.8256 94.325 1123 1.3969 31.75 32.38
2010-04-06 19100 1.3394 6.8305 93.755 1122.5 1.3965 31.595 32.38
2010-04-07 19110 1.3339 6.83 93.265 1120.95 1.3958 31.555 32.38
2010-04-08 19105 1.3358 6.82455 93.395 1123.2 1.3939 31.57 32.3
2010-04-12 19050 1.3587 6.82505 93.215 1114.125 1.3908 31.505 32.37
2010-04-13 18985 1.3616 6.83 93.185 1123.2 1.3925 31.505 32.36
2010-04-14 18985 1.3651 6.83 93.275 1112.4 1.3736 31.39 32.25
2010-04-15 19022.5 1.358 6.8305 93.075 1108.5 1.3741 31.365 32.25
2010-04-19 19000 1.3491 6.82605 92.415 1110.5 1.3777 31.435 32.22
2010-04-20 19000 1.3442 6.83 93.225 1118 1.3752 31.435 32.17
2010-04-21 18955 1.3388 6.82605 93.135 1107.85 1.3729 31.4 32.2
2010-04-22 18955 1.3287 6.831 93.455 1108.4 1.3722 31.45 32.29
2010-04-26 18955 1.3393 6.8315 94.005 1104.25 1.367 31.355 32.19
2010-04-27 18885 1.3161 6.8305 93.115 1110.3 1.3741 31.415 32.27
2010-04-28 18945 1.3205 6.8295 94.155 1118.8 1.3727 31.415 32.33
2010-04-29 18962.5 1.3244 6.8305 94.105 1115 1.3694 31.325 32.28
2010-05-03 18880 1.319 6.8295 94.585 1118.5 1.3709 31.45 32.34
2010-05-04 18945 1.2973 6.83205 94.675 1115.5 1.3811 31.45 32.34
2010-05-05 18955 1.2819 6.831 93.965 1115.45 1.3929 31.595 32.36
2010-05-06 18960 1.26315 6.8315 90.865 1138 1.4029 31.785 32.27
2010-05-10 19005 1.2787 6.83 93.355 1151.5 1.3819 31.525 32.28
2010-05-11 18975 1.2634 6.8335 92.665 1136.2 1.3822 31.625 32.33
2010-05-12 19045 1.2632 6.832 93.275 1144.5 1.3802 31.625 32.28
2010-05-13 19020 1.2523 6.82755 92.685 1130 1.3832 31.7 32.36
2010-05-17 19037.5 1.24 6.832 92.565 1152.4 1.3895 31.815 32.4
2010-05-18 19025 1.2174 6.832 92.055 1146.4 1.3958 31.92 32.33
2010-05-19 19020 1.2423 6.8315 91.795 1157.5 1.3963 32.01 32.38
2010-05-20 19017.5 1.2469 6.8325 89.265 1164.1 1.4095 32.2 32.45
2010-05-24 18975 1.2346 6.8335 90.265 1212.9 1.4085 32.1 32.44
2010-05-25 18975 1.2372 6.836 90.305 1223.375 1.4118 32.295 32.54
2010-05-26 18975 1.2161 6.834 89.975 1253.2 1.4145 32.26 32.54
2010-05-27 18975 1.2357 6.834 90.955 1253.5 1.4009 32.035 32.55
2010-05-31 18855 1.231 6.82855 91.175 1202.4 1.40005 32 32.525
2010-06-01 18995 1.2211 6.83005 90.985 1195 1.4121 32.26 32.6
2010-06-02 18987.5 1.225 6.8325 92.225 1217 1.4049 32.09 32.6
2010-06-03 18990 1.2162 6.8345 92.575 1199 1.4073 32.25 32.575
2010-06-07 19052.5 1.1917 6.8335 91.465 1218.5 1.4179 32.48 32.65
2010-06-08 19050 1.1965 6.83005 91.535 1234.1 1.4137 32.34 32.63
2010-06-09 19040 1.1985 6.834 91.315 1234.25 1.4148 32.435 32.595
2010-06-10 19025 1.2109 6.83005 91.395 1247.55 1.404 32.28 32.465
2010-06-14 19040 1.2213 6.83005 91.625 1221.2 1.3973 32.25 32.375
2010-06-15 19030 1.2324 6.837 91.515 1215 1.3911 32.225 32.415
2010-06-16 18965 1.23 6.837 91.395 1213.5 1.3935 32.285 32.38
2010-06-17 18990 1.2381 6.837 90.915 1212.5 1.391 32.25 32.395
2010-06-21 18955 1.2324 6.8015 91.025 1207.5 1.37765 31.8 32.275
2010-06-22 18945 1.2269 6.8175 90.505 1183 1.38615 31.93 32.335
2010-06-23 18945 1.2312 6.81105 89.945 1183.5 1.388 32.02 32.37
2010-06-24 18980 1.2329 6.80005 89.615 1188 1.3929 31.99 32.42
2010-06-28 18955 1.2282 6.801 89.365 1202.3 1.3858 32.405 32.375
2010-06-29 19035 1.2189 6.8025 88.555 1217.2 1.4028 32.205 32.415
2010-06-30 19005 1.2233 6.7865 88.395 1221.1 1.3994 32.19 32.42
2010-07-01 19000 1.2519 6.78135 87.755 1222 1.3934 32.18 32.365
2010-07-05 19090 1.2538 6.7805 87.765 1223.5 1.39245 32.245 32.43
2010-07-06 19085 1.2626 6.785 87.575 1222.9 1.3855 32.215 32.43
2010-07-07 19085 1.2631 6.775 87.755 1221.75 1.3832 32.13 32.47
2010-07-08 19100 1.2694 6.775 88.435 1209 1.3796 32.17 32.425
2010-07-12 19100 1.259 6.77205 88.635 1198 1.3828 32.12 32.365
2010-07-13 19102.5 1.2727 6.777 88.675 1198 1.3754 32.05 32.355
2010-07-14 19095 1.2743 6.777 88.405 1201.8 1.3739 32.12 32.325
2010-07-15 19105 1.2932 6.78 87.375 1199 1.37345 32.115 32.245
2010-07-19 19095 1.2948 6.783 86.775 1212.4 1.377 32.145 32.295
2010-07-20 19090 1.2892 6.783 87.445 1206.4 1.37415 32.115 32.295
2010-07-21 19100 1.2754 6.7815 86.975 1203.4 1.3786 32.175 32.31
2010-07-22 19095 1.2888 6.7845 87.045 1203.25 1.3719 32.15 32.255
2010-07-26 19095 1.2988 6.7835 86.965 1191.2 1.36005 32.135 32.215
2010-07-27 19095 1.3001 6.783 87.855 1183.7 1.3628 32.025 32.21
2010-07-28 19055 1.2988 6.783 87.365 1198.875 1.3676 32.075 32.25
2010-07-29 19125 1.3081 6.783 86.895 1186 1.363 32 32.245
2010-08-02 19055 1.3177 6.7785 86.425 1172.4 1.34885 31.715 32.205
2010-08-03 19095 1.3227 6.7775 85.835 1171.35 1.3502 31.815 32.17
2010-08-04 19095 1.3155 6.7775 86.325 1167.4 1.3525 31.785 32.145
2010-08-05 19100 1.3185 6.777 85.855 1166.4 1.35405 31.815 32.085
2010-08-09 19095 1.3225 6.772 85.935 1160.2 1.34825 31.705 31.97
2010-08-10 19100 1.3176 6.77155 85.325 1160.5 1.35375 31.77 31.965
2010-08-11 19095 1.2845 6.77405 85.265 1176.5 1.3664 31.89 31.92
2010-08-12 19125 1.2828 6.78505 85.885 1182.5 1.36215 31.93 31.935
2010-08-16 19085 1.2823 6.8085 85.335 1186.4 1.3615 31.955 31.82
2010-08-17 19100 1.288 6.79205 85.565 1176 1.35505 31.905 31.755
2010-08-18 19425 1.2854 6.796 85.395 1176.3 1.35225 31.89 31.625
2010-08-19 19455 1.2816 6.79105 85.295 1170.7 1.3544 31.9425 31.545
2010-08-23 19405 1.2647 6.8045 85.105 1181.2 1.3572 31.95 31.485
2010-08-24 19475 1.2632 6.8015 84.155 1191.2 1.3616 32.035 31.535
2010-08-25 19475 1.2664 6.8045 84.605 1196.4 1.3583 32.0525 31.485
2010-08-26 19405 1.2717 6.804 84.465 1190.1 1.355 32.035 31.36
2010-08-30 19515 1.2664 6.80205 84.555 1195.9 1.3553 32.04 31.295
2010-08-31 19125 1.269 6.8115 84.175 1192 1.3546 32.06 31.29
2010-09-01 19125 1.2803 6.81105 84.455 1199 1.3471 31.99 31.165
2010-09-02 19495 1.2826 6.815 84.305 1184.5 1.3458 31.985 31.15
2010-09-06 19425 1.28755 6.78805 84.125 1174.35 1.34545 31.885 31.145
2010-09-07 19500 1.2684 6.79105 83.775 1174 1.3494 31.995 31.17
2010-09-08 19500 1.2724 6.799 83.855 1178 1.3438 31.945 31.035
2010-09-09 19500 1.2699 6.799 83.835 1172.25 1.3429 31.905 30.85
2010-09-13 19500 1.2878 6.76205 83.735 1161.5 1.3361 31.72 30.745
2010-09-14 19485 1.2988 6.749 83.025 1162.7 1.3333 31.785 30.745
2010-09-15 19500 1.3013 6.743 85.735 1160.25 1.33815 31.76 30.845
2010-09-16 19487.5 1.3074 6.729 85.825 1163 1.3378 31.73 30.785
2010-09-20 19490 1.3063 6.728 85.685 1160.5 1.3339 31.655 30.74
2010-09-21 19502.5 1.3251 6.70705 85.155 1160.5 1.3299 31.605 30.765
2010-09-22 19497.5 1.34 6.7105 84.545 1160.5 1.3253 31.555 30.685
2010-09-23 19485 1.3314 6.7105 84.405 1150.5 1.3291 31.585 30.69
2010-09-27 19465 1.3441 6.696 84.275 1146.4 1.3208 31.35 30.585
2010-09-28 19485 1.3587 6.696 83.825 1146.6 1.3184 31.375 30.565
2010-09-29 19500 1.3622 6.695 83.715 1140.8 1.3184 31.23 30.43
2010-09-30 19455 1.3629 6.6955 83.495 1140.4 1.3161 31.2275 30.35
2010-10-03 19490 1.378 6.6895 83.37 1130 1.3123 31.29 30.17
2010-10-04 19505 1.3675 6.6945 83.425 1131 1.3149 31.0465 30.165
2010-10-05 19502.5 1.3835 6.695 83.225 1123.5 1.3093 30.985 30.11
2010-10-06 19492.5 1.3926 6.6955 82.915 1123.5 1.3087 30.78 29.915
2010-10-07 19512.5 1.3914 6.694 82.315 1115.1 1.30765 30.84 29.955
2010-10-10 19497 1.3979 6.671 81.85 1120.5 1.3054 30.84 30.04
2010-10-11 19510 1.3882 6.66705 82.075 1117 1.3076 30.855 30.06
2010-10-12 19510 1.3916 6.6725 81.835 1130.4 1.3054 30.94 29.92
2010-10-13 19515 1.3961 6.66405 81.805 1131 1.303 30.8115 29.84
2010-10-14 19515 1.408 6.65105 81.455 1110.1 1.29615 30.7465 29.845
2010-10-17 19498 1.3971 6.6405 81.4 1110.4 1.2972 30.66 29.86
2010-10-18 19520 1.3951 6.649 81.275 1116.35 1.2999 30.7875 29.865
2010-10-19 19495 1.3742 6.64505 81.625 1129 1.3137 30.99 29.975
2010-10-20 19455 1.3958 6.6495 81.145 1129.5 1.30275 30.775 29.885
2010-10-21 19500 1.3926 6.655 81.295 1127 1.3018 30.8075 29.86
2010-10-24 19485 1.395 6.6583 81.35 1125.6 1.2991 30.83 29.94
2010-10-25 19502.5 1.3955 6.65805 80.785 1114.85 1.2935 30.57 29.875
2010-10-26 19500 1.3862 6.6675 81.405 1116 1.2975 30.685 29.905
2010-10-27 19502.5 1.3775 6.6855 81.715 1122.75 1.30415 30.7975 29.995
2010-10-28 19495 1.3929 6.6855 81.015 1122.75 1.2966 30.6175 29.945
2010-10-31 19490 1.3974 6.6707 80.31 1124 1.2928 30.6 29.94
2010-11-01 19495 1.3899 6.694 80.555 1118 1.292 30.5125 29.875
2010-11-02 19490 1.4032 6.694 80.665 1112.5 1.2877 30.465 29.71
2010-11-03 19492.5 1.4124 6.6805 81.075 1111 1.2855 30.34 29.755
2010-11-04 19500 1.4213 6.6795 80.755 1117.5 1.283 30.195 29.685
2010-11-08 19485 1.3913 6.684 81.145 1113.3 1.2875 30.3 29.645
2010-11-09 19485 1.3764 6.66005 81.645 1111.6 1.2923 30.205 29.545
2010-11-10 19515 1.3776 6.6385 82.215 1110.6 1.28865 30.205 29.595
2010-11-11 19512.5 1.3664 6.6385 82.495 1112.45 1.2896 30.1375 29.77
2010-11-14 19495 1.3687 6.6368 82.45 1127.2 1.2976 30.215 29.83
2010-11-15 19485 1.3579 6.6465 83.145 1134.65 1.3034 30.3 29.88
2010-11-16 19485 1.3483 6.6425 83.385 1136.5 1.305 30.3665 29.925
2010-11-17 19500 1.353 6.6475 83.175 1142.5 1.30155 30.38 29.995
2010-11-18 19510 1.3644 6.638 83.475 1132.25 1.2965 30.33 29.925
2010-11-21 19495 1.3736 6.6398 83.43 1131.15 1.2963 30.27 29.95
2010-11-22 19505 1.3625 6.6465 83.275 1127 1.29725 30.365 29.995
2010-11-23 19495 1.3382 6.645 83.125 1137.5 1.31465 30.6075 30.075
2010-11-24 19500 1.3337 6.648 83.555 1149.9 1.3097 30.435 30.035
2010-11-25 19500 1.3345 6.6575 83.665 1149.9 1.3069 30.435 30.065
2010-11-29 19512.5 1.3107 6.6615 84.255 1164 1.32 30.4875 30.235
2010-11-30 19500 1.2982 6.671 83.665 1162 1.3209 30.4625 30.21
2010-12-01 19512.5 1.3127 6.6645 84.165 1151.5 1.311 30.3575 30.065
2010-12-02 19512.5 1.3216 6.6655 83.835 1146.25 1.3074 30.3475 30.015
2010-12-05 19499 1.3411 6.6628 82.68 1136.5 1.3022 30.22 30.02
2010-12-06 19512.5 1.331 6.6675 82.625 1133.5 1.30485 30.15 30.025
2010-12-07 19495 1.3266 6.6505 83.485 1129.8 1.3112 30.1175 30.04
2010-12-08 19500 1.3264 6.6625 84.045 1144.5 1.3139 30.155 30.135
2010-12-09 19512.5 1.3237 6.6665 83.755 1140.875 1.3106 30.13 30.095
2010-12-13 19500 1.3387 6.67 83.465 1140.5 1.30335 29.99 30.04
2010-12-14 19495 1.338 6.661 83.645 1139.35 1.302 29.93 30.035
2010-12-15 19500 1.3221 6.659 84.305 1155 1.31605 29.95 30.095
