"date" "neer" "usd" "cny" "eur" "jpy"
2014-04-14 63.3470173253212 21080 6.2216 1.3821 101.89
2014-04-15 63.3321051536928 21096 6.2215 1.381375 101.8765
2014-04-16 63.3587128279259 21080 6.2207 1.381565 102.244
2014-04-17 63.3711463200593 21080 6.2193 1.381355 102.398
2014-04-20 63.3823379907869 21080 6.2247 1.38158 102.42
2014-04-21 63.4431360290801 21080 6.2299 1.37926 102.631
2014-04-22 63.4782050696291 21080 6.2378 1.38045 102.601
2014-04-23 63.4386926327865 21095 6.2378 1.3818 102.535
2014-04-24 63.4583115572365 21090 6.2489 1.38317 102.2735
2014-04-27 63.4632289179287 21085 6.2538 1.38413 102.1125
2014-04-28 63.4566457868429 21075 6.2525 1.38505 102.494
2014-04-29 63.4274200855219 21083 6.2581 1.38124 102.644
2014-04-30 63.4514865517915 21065 6.2599 1.386555 102.219
2014-05-01 63.4588671401422 21065 6.2595 1.38664 102.332
2014-05-04 63.4006538469187 21070 6.2596 1.38726 102.2465
2014-05-05 63.3228691783399 21075 6.2457 1.38755 102.14
2014-05-06 63.1798896914323 21080 6.226 1.39265 101.72
2014-05-07 63.1885941047901 21075 6.2344 1.39117 101.858
2014-05-08 63.1504665245578 21088 6.2282 1.38375 101.6565
2014-05-11 63.2767310493472 21085 6.2277 1.37579 101.871
2014-05-12 63.3565008578824 21080 6.2378 1.375835 102.1495
2014-05-13 63.3615714607855 21080 6.229 1.37041 102.266
2014-05-14 63.306790959384 21090 6.2292 1.371425 101.844
2014-05-15 63.2400287122405 21105 6.2309 1.37105 101.5815
2014-05-18 63.1094679942025 21145 6.2337 1.36975 101.5035
2014-05-19 63.2204924254137 21103 6.2385 1.37091 101.477
2014-05-20 63.163071974424 21135 6.238 1.36985 101.3075
2014-05-21 63.1751673971785 21135 6.234 1.36859 101.433
2014-05-22 63.3006325452123 21103 6.2353 1.365595 101.729
2014-05-25 63.2618478992258 21130 6.2368 1.36247 101.9645
2014-05-26 63.2727114281247 21125 6.2423 1.364415 101.941
2014-05-27 63.3251740398569 21125 6.25 1.3635 102.022
2014-05-28 63.2446147626254 21144 6.243 1.35937 101.831
2014-05-29 63.183488235862 21145 6.238 1.36024 101.7495
2014-06-01 63.2288644512608 21140 6.2475 1.3634 101.825
2014-06-02 63.2706070112906 21165 6.2475 1.35981 102.385
2014-06-03 63.1409770765091 21204 6.2548 1.363 102.535
2014-06-04 63.210843914051 21195 6.2502 1.3601 102.715
2014-06-05 63.1067684334796 21185 6.2566 1.36633 102.405
2014-06-08 63.1668629492497 21165 6.2503 1.36452 102.569
2014-06-09 63.0411442574171 21195 6.2402 1.359265 102.485
2014-06-10 63.061561335591 21188 6.2326 1.353985 102.295
2014-06-11 62.9917633842754 21200 6.2282 1.35358 102.0055
2014-06-12 62.9634252543621 21193 6.2199 1.355 101.75
2014-06-15 62.9371061827231 21205 6.2095 1.35387 101.996
2014-06-16 62.9828843656302 21195 6.2255 1.3572 101.815
2014-06-17 63.0471245233458 21205 6.2264 1.3547 102.165
2014-06-18 63.0342160533091 21190 6.231 1.359 101.9305
2014-06-19 62.6624183755119 21302 6.2292 1.36075 101.9475
2014-06-22 62.7387439451704 21285 6.2245 1.35921 102.0715
2014-06-23 62.6200853034829 21310 6.2255 1.36035 101.916
2014-06-24 62.7103357224461 21285 6.2325 1.3604 101.955
2014-06-25 62.647807072925 21305 6.2355 1.363 101.8385
2014-06-26 62.5224868766335 21331 6.232 1.36124 101.675
2014-06-29 62.4827810549786 21305 6.2185 1.364395 101.445
2014-06-30 62.3971516917679 21305 6.2072 1.3694 101.307
2014-07-01 62.3934960426711 21305 6.2 1.36788 101.545
2014-07-02 62.4794471671744 21295 6.2129 1.365725 101.7785
2014-07-03 62.5002468633176 21308 6.2124 1.360915 102.2035
2014-07-06 62.5296063408184 21295 6.2105 1.35935 102.07
2014-07-07 62.5790161896377 21275 6.204 1.360585 101.877
2014-07-08 62.5672755564064 21270 6.20735 1.36116 101.561
2014-07-09 62.5692947922353 21250 6.1999 1.3641 101.625
2014-07-10 62.7127119794752 21216 6.2081 1.360745 101.3425
2014-07-13 62.8664383439348 21175 6.2041 1.360685 101.3505
2014-07-14 62.9092064826385 21165 6.2063 1.361985 101.5345
2014-07-15 63.0118340931465 21175 6.208 1.35685 101.675
2014-07-16 63.0651907094117 21175 6.204 1.3527 101.665
2014-07-17 63.0150849051499 21175 6.2038 1.3527 101.175
2014-07-20 62.9786844008812 21190 6.208 1.353035 101.343
2014-07-21 62.9292318321558 21195 6.2093 1.35235 101.4175
2014-07-22 62.9004224397633 21201 6.203 1.3467 101.465
2014-07-23 62.8611541710305 21208 6.1985 1.3464 101.535
2014-07-24 62.9274725068255 21213 6.1955 1.346415 101.805
2014-07-27 62.9344381142808 21205 6.1918 1.342945 101.7935
2014-07-28 62.9020068337257 21209 6.1878 1.343955 101.8445
2014-07-29 62.8991236009432 21220 6.1811 1.341 102.105
2014-07-30 62.9282469997605 21225 6.1717 1.3396 102.805
2014-07-31 62.9820430277634 21235 6.1742 1.33885 102.785
2014-08-03 63.0517127955861 21225 6.1798 1.34285 102.564
2014-08-04 63.0762756685125 21205 6.1785 1.342285 102.555
2014-08-05 63.0274909804085 21215 6.171 1.3372 102.615
2014-08-06 63.0679705186247 21195 6.163 1.3382 102.145
2014-08-07 63.152160892225 21185 6.1623 1.33612 102.104
2014-08-10 62.9947794138204 21203 6.1554 1.3407 102.137
2014-08-11 63.0468772300314 21185 6.1558 1.338425 102.2
2014-08-12 63.0766484718174 21175 6.158 1.3368 102.2595
2014-08-13 63.0773642054861 21180 6.15925 1.3363 102.405
2014-08-14 62.9525321427022 21185 6.1523 1.33645 102.455
2014-08-17 62.9131128291507 21179 6.1476 1.339215 102.3845
2014-08-18 62.9282105295038 21180 6.1457 1.336195 102.59
2014-08-19 62.996828308563 21180 6.1441 1.3318 102.905
2014-08-20 63.1721522677652 21180 6.1463 1.32577 103.725
2014-08-21 63.1676188285537 21180 6.1515 1.3282 103.834
2014-08-24 63.2352424100884 21175 6.1515 1.319 104.2395
2014-08-25 63.2165216854351 21185 6.1545 1.31916 104.043
2014-08-26 63.1615820306598 21190 6.1552 1.31911 104.077
2014-08-27 63.1227617366551 21175 6.1459 1.319205 103.865
2014-08-28 63.1348627478851 21175 6.1428 1.3185 103.715
2014-08-31 63.2651535017868 21185 6.1545 1.31269 104.155
2014-09-01 63.2009916192569 21175 6.142 1.313115 104.345
2014-09-02 63.3762880587432 21175 6.1513 1.3131 105.24
2014-09-03 63.2563203801054 21190 6.1413 1.314815 104.885
2014-09-04 63.5169410876111 21175 6.1388 1.293005 105.585
2014-09-07 63.5133731041113 21175 6.1405 1.2952 105.1865
2014-09-08 63.6481133063088 21175 6.1405 1.28913 106.115
2014-09-09 63.675668420294 21185 6.1367 1.294105 106.125
2014-09-10 63.7066265239653 21195 6.1304 1.29166 106.835
2014-09-11 63.7627932896283 21193 6.1303 1.292255 107.1225
2014-09-14 63.8236118123961 21175 6.1349 1.29597 107.325
2014-09-15 63.8397453987723 21188 6.1416 1.293855 107.135
2014-09-16 63.7974246878262 21186 6.1454 1.2958 107.145
2014-09-17 64.0483745088972 21190 6.1394 1.284895 108.535
2014-09-18 64.0405449278572 21195 6.14 1.29204 108.795
2014-09-21 64.1114803102322 21185 6.1407 1.283995 108.9475
2014-09-22 64.0741666431294 21193 6.14025 1.28503 108.7505
2014-09-23 64.0375911465548 21193 6.1373 1.2849 108.545
2014-09-24 64.148345111562 21185 6.135 1.277695 109.325
2014-09-25 64.1303616322256 21200 6.136 1.27552 108.625
2014-09-28 64.4266190099937 21153 6.127 1.267545 109.42
2014-09-29 64.3372802304898 21225 6.1546 1.26902 109.395
2014-09-30 64.4697794707367 21210 6.1533 1.26281 109.6645
2014-10-01 64.3916686355585 21225 6.1385 1.26215 109.005
2014-10-02 64.2624454010328 21240 6.1385 1.266825 108.5125
2014-10-05 64.7558366565826 21195 6.1399 1.2513 109.8175
2014-10-06 64.3228890031051 21265 6.139 1.26436 108.865
2014-10-07 64.2388936407038 21265 6.139 1.26654 108.065
2014-10-08 64.2224880697114 21245 6.139 1.27408 108.135
2014-10-09 64.3596626732803 21190 6.1379 1.268805 107.825
2014-10-12 64.3060115978832 21225 6.1313 1.26397 107.34
2014-10-13 64.2319630772017 21195 6.1255 1.272165 107.045
2014-10-14 64.2811901088392 21210 6.1255 1.26414 107.3195
2014-10-15 63.959035759648 21220 6.1253 1.282045 105.995
2014-10-16 64.0498364848539 21205 6.1235 1.28044 106.435
2014-10-19 64.1301735940772 21225 6.1325 1.27476 107.1625
2014-10-20 63.9575182677495 21245 6.1423 1.27943 106.895
2014-10-21 64.0018060665651 21231 6.1218 1.271375 107.005
2014-10-22 64.0716701706036 21225 6.1185 1.26414 107.145
2014-10-23 64.1634607320918 21245 6.1195 1.264945 108.167
2014-10-26 64.207737016021 21225 6.1313 1.267605 108.175
2014-10-27 63.9578361369635 21265 6.1165 1.270235 107.835
2014-10-28 63.9649521202525 21245 6.1135 1.27372 108.125
2014-10-29 64.1479169331593 21250 6.111 1.263185 108.825
2014-10-30 64.3057667696995 21225 6.1145 1.26092 109.225
2014-11-02 64.8460043797967 21260 6.14905 1.25021 112.8355
2014-11-03 64.8881814863487 21275 6.118 1.24924 113.695
2014-11-04 64.8380230845022 21255 6.1155 1.255165 113.515
2014-11-05 65.1871276727899 21233 6.114 1.247755 114.645
2014-11-06 65.2199844026748 21265 6.1145 1.238035 115.175
2014-11-09 65.0352846750528 21275 6.123 1.246035 114.525
2014-11-10 65.371235870421 21190 6.1195 1.242595 114.795
2014-11-11 65.2634211713359 21275 6.14075 1.24758 115.735
2014-11-12 65.2323462807288 21275 6.1262 1.242995 115.595
2014-11-13 65.1307090134674 21295 6.1248 1.247355 115.795
2014-11-16 65.3315037688642 21295 6.1295 1.252135 116.875
2014-11-17 65.2210727234101 21318 6.1247 1.245 116.625
2014-11-18 65.0267664820745 21360 6.1213 1.25323 116.875
2014-11-19 65.4966961473336 21285 6.1195 1.25401 118.1355
2014-11-20 65.4773875097036 21300 6.1235 1.25432 118.245
2014-11-23 65.4007351714569 21350 6.1249 1.237185 117.775
2014-11-24 65.7096238079815 21290 6.1417 1.243395 118.445
2014-11-25 65.2885676818949 21375 6.136 1.24796 117.8075
2014-11-26 65.1661881859488 21385 6.139 1.2505 117.615
2014-11-27 65.1931687540704 21385 6.139 1.24599 117.875
2014-11-30 65.6568070924169 21305 6.1434 1.243675 118.855
2014-12-01 65.3141414117643 21395 6.152 1.24702 118.315
2014-12-02 65.5598907928032 21375 6.141 1.23877 119.185
2014-12-03 65.8003664155136 21345 6.1503 1.23142 119.855
2014-12-04 65.7279923668774 21340 6.1546 1.23859 119.795
2014-12-07 66.0361688322217 21335 6.1502 1.229415 121.605
2014-12-08 65.9437573107485 21340 6.1727 1.2315 120.635
2014-12-09 65.4767519638314 21365 6.12105 1.23882 119.3535
2014-12-10 65.3937412926639 21365 6.17615 1.2481 117.608
2014-12-11 65.4319014719769 21365 6.12105 1.23933 119.0105
2014-12-14 65.5020395315713 21387.5 6.18405 1.246405 118.1695
2014-12-15 65.4119362694115 21387.5 6.189 1.244035 117.7685
2014-12-16 65.1052096917655 21382.5 6.18905 1.25109 116.634
2014-12-17 65.58599820645 21387.5 6.1975 1.23371 118.7725
2014-12-18 65.6933845248097 21387.5 6.2129 1.22905 118.947
2014-12-21 65.8711911276506 21375 6.2224 1.22247 119.5275
2014-12-22 65.9089271859878 21385 6.22245 1.222325 120.1565
2014-12-23 66.0849382324509 21385 6.2263 1.217525 120.665
2014-12-24 66.0026584134144 21387.5 6.21955 1.219145 120.398
2014-12-25 65.9386963375531 21387.5 6.2103 1.22084 120.3865
2014-12-28 66.0513352077138 21387.5 6.22845 1.2169 120.423
2014-12-29 66.0326810928684 21387.5 6.2215 1.215355 120.6385
2014-12-30 65.8077707230416 21392.5 6.20145 1.216175 119.4365
2014-12-31 65.8558070722204 21387.5 6.20615 1.21035 119.35
2015-01-01 65.8928900422169 21387.5 6.20395 1.20872 119.89
2015-01-04 66.2073470836438 21387.5 6.206 1.1946 120.3985
2015-01-05 66.2352044727802 21387.5 6.2207 1.193775 119.424
2015-01-06 65.9401086265173 21436.5 6.2075 1.187235 118.6635
2015-01-07 66.0088675780676 21440 6.2127 1.185355 119.325
2015-01-08 66.2373490175251 21387.5 6.214 1.178895 119.8145
2015-01-11 65.9871736274809 21370 6.2049 1.1868 118.315
2015-01-12 66.0721681386878 21345 6.2048 1.1832 118.355
2015-01-13 66.000200473599 21345 6.19455 1.17774 117.811
2015-01-14 66.0047243083224 21340 6.193 1.178415 117.4375
2015-01-15 65.888977117026 21345 6.1883 1.163635 116.1355
2015-01-18 66.1220244995855 21340 6.2086 1.15634 117.565
2015-01-19 66.1204688666334 21355 6.2184 1.159545 117.7435
2015-01-20 66.3120040767543 21360 6.2155 1.154565 118.6565
2015-01-21 66.0352929018672 21380 6.2092 1.16164 117.862
2015-01-22 66.4093818742722 21360 6.21195 1.13468 118.715
2015-01-25 66.5024787591915 21350 6.23395 1.11376 117.383
2015-01-26 66.5918711189246 21345 6.2544 1.124955 118.539
2015-01-27 66.3404620868759 21345 6.2426 1.136825 117.779
2015-01-28 66.5487258099705 21345 6.2515 1.128335 117.5865
2015-01-29 66.7165651154397 21345 6.2457 1.133475 118.25
2015-02-01 66.7972368148314 21317 6.251 1.130765 117.193
2015-02-02 66.6833948019659 21344.5 6.2604 1.1339 117.584
2015-02-03 66.4832213641295 21350 6.2591 1.1458 117.6615
2015-02-04 66.540710033204 21340 6.24795 1.131685 117.2935
2015-02-05 66.6090643886196 21284 6.25205 1.14707 117.5385
2015-02-08 66.9644548856582 21282 6.2456 1.1314 118.9855
2015-02-09 66.8027028053294 21313.3 6.2489 1.13264 118.623
2015-02-10 66.8062102855028 21335 6.24015 1.13186 119.367
2015-02-11 66.8724414073112 21360 6.2399 1.1311 120.2055
2015-02-12 66.6861926122856 21340 6.2439 1.14039 118.895
2015-02-15 66.6553826128795 21330 6.23935 1.13976 118.5875
2015-02-16 66.7884667903666 21330 6.2511 1.13323 118.4925
2015-02-17 66.8775530100732 21330 6.2589 1.14041 119.2185
2015-02-18 66.8265412648009 21330 6.2521 1.13997 118.695
2015-02-19 66.9371074535208 21330 6.2556 1.13659 118.99
2015-02-22 66.9146773114604 21330 6.25495 1.138045 119.081
2015-02-23 66.9313546497731 21330 6.25695 1.13329 118.917
2015-02-24 66.8902325203398 21340 6.2474 1.133935 118.9015
2015-02-25 66.6647585876972 21365 6.25825 1.136395 118.8275
2015-02-26 66.8565597019528 21365 6.25785 1.120245 119.3855
2015-03-01 66.9945280776861 21347.5 6.26515 1.11607 119.815
2015-03-02 67.0521537397382 21347.5 6.27365 1.11767 120.212
2015-03-03 66.9400839679315 21347.5 6.2751 1.11825 119.6425
2015-03-04 67.0134572106476 21365 6.26735 1.10793 119.651
2015-03-05 67.1387295114291 21355 6.2671 1.103165 120.0515
2015-03-08 67.4778135891667 21350 6.2646 1.0845 120.746
2015-03-09 67.5319330450407 21355 6.261 1.083355 121.4275
2015-03-10 67.7598621817718 21360 6.262 1.0707 121.0475
2015-03-11 68.0038322889761 21355 6.2646 1.05472 121.4235
2015-03-12 67.7945282391576 21365 6.2598 1.0625 121.317
2015-03-15 67.9879059624728 21390 6.2585 1.04811 121.325
2015-03-16 67.5778791164339 21480 6.2664 1.05718 121.377
2015-03-17 67.4953098175757 21475 6.2525 1.05957 121.285
2015-03-18 66.803118472008 21510 6.2313 1.084805 120.035
2015-03-19 67.1043459726862 21485 6.19595 1.06689 120.761
2015-03-22 66.8170236730712 21495 6.21275 1.08252 120.022
2015-03-23 66.5003419670992 21525 6.2152 1.094785 119.7535
2015-03-24 66.4554222202223 21540 6.20885 1.09035 119.785
2015-03-25 66.4971773923131 21505 6.21225 1.096175 119.527
2015-03-26 66.5331560273978 21515 6.20975 1.08862 119.2035
2015-03-29 66.4954599394091 21535 6.21835 1.08845 119.265
2015-03-30 66.5786550404158 21545 6.20785 1.08285 120.0245
2015-03-31 66.6130289402254 21555 6.2027 1.073865 120.0025
2015-04-01 66.4035207495658 21565 6.19605 1.07702 119.585
2015-04-02 66.173584958865 21590 6.20575 1.08701 119.698
2015-04-05 65.595043038229 21595 6.13205 1.10004 118.865
2015-04-06 65.8976548251061 21595 6.1693 1.0933 119.4835
2015-04-07 66.2135053880464 21605 6.19665 1.0823 120.2875
2015-04-08 66.2352285854824 21605 6.2047 1.0784 120.104
2015-04-09 66.4137106535123 21605 6.20415 1.06673 120.557
2015-04-13 66.5930172423443 21605 6.21505 1.0571 120.055
2015-04-14 66.3526290150724 21600 6.2093 1.06465 119.453
2015-04-15 66.2771377204105 21610 6.2044 1.06785 119.1485
2015-04-16 66.0762188808492 21603.5 6.1977 1.07581 119.048
2015-04-19 66.0114416554065 21590 6.19545 1.08095 118.835
2015-04-20 66.1291536654889 21582.5 6.1967 1.07506 119.2115
2015-04-21 66.1783453243499 21585 6.1977 1.07387 119.661
2015-04-22 66.1962924781309 21586 6.1927 1.07245 119.935
2015-04-23 66.0643794514118 21590 6.19745 1.08147 119.585
2015-04-26 65.8736881659473 21595 6.19965 1.08655 118.9285
2015-04-27 65.8375503123038 21590 6.2173 1.087575 119.14
2015-04-28 65.6481639389848 21590 6.20485 1.09673 118.825
2015-04-29 65.5952768823907 21590 6.19845 1.11121 118.985
2015-04-30 65.6779015084097 21590 6.2042 1.12143 119.4655
2015-05-03 65.8509612152887 21590 6.2199 1.118845 120.135
2015-05-04 65.7448296710721 21630 6.2086 1.11494 120.107
2015-05-05 65.6385824094799 21645 6.20275 1.1183 119.9415
2015-05-06 65.4336202144668 21645 6.19865 1.13395 119.425
2015-05-07 65.6296288544177 21680 6.2089 1.1245 119.705
2015-05-10 65.6439327837381 21680 6.2154 1.11955 119.82
2015-05-11 65.7155382658914 21710 6.2091 1.11455 120.126
2015-05-12 65.5794823960011 21710 6.20745 1.121955 119.8445
2015-05-13 65.2715058286133 21740 6.20125 1.13485 119.1815
2015-05-14 65.0031607008859 21795 6.202 1.14015 119.206
2015-05-17 65.0256341192759 21765 6.2068 1.144405 119.365
2015-05-18 65.1271768366254 21792.5 6.20165 1.132435 119.916
2015-05-19 65.3828153839267 21802.5 6.2079 1.11446 120.645
2015-05-20 65.4348377409522 21810 6.20025 1.10985 121.2105
2015-05-21 65.3366146417982 21812.5 6.19685 1.111035 121.043
2015-05-24 65.6025296457605 21805 6.21185 1.099065 121.555
2015-05-25 65.5131813358381 21835 6.20195 1.09701 121.605
2015-05-26 65.8466319087518 21825 6.20135 1.0885 122.99
2015-05-27 65.9570730032986 21810 6.20245 1.08976 123.74
2015-05-28 65.9040469562135 21810 6.2052 1.0963 123.83
2015-05-31 66.0489193140514 21815 6.2197 1.096 124.203
2015-06-01 66.0720745186452 21817.5 6.1998 1.09205 124.868
2015-06-02 65.7429602878894 21817.5 6.2001 1.114935 124.065
2015-06-03 65.6468162893503 21817.5 6.20045 1.126205 124.32
2015-06-04 65.7883991894272 21817.5 6.2052 1.120745 124.39
2015-06-07 66.1333206851047 21812.5 6.2063 1.110165 125.6195
2015-06-08 65.8375359503961 21815 6.2059 1.12795 124.5705
2015-06-09 65.8487110978689 21805 6.20275 1.129285 124.3545
2015-06-10 65.5974132226718 21802.5 6.20605 1.13105 122.89
2015-06-11 65.7749542136118 21790 6.20805 1.12465 123.575
2015-06-14 65.8636324910871 21800 6.23295 1.1221 123.2885
2015-06-15 65.7417835230365 21802.5 6.2096 1.12755 123.4195
2015-06-16 65.7753469025442 21802.5 6.20855 1.124185 123.443
2015-06-17 65.620462620072 21802.5 6.20965 1.136735 123.543
2015-06-18 65.456318778527 21810 6.2075 1.13725 122.995
2015-06-21 65.4192092328929 21805 6.20195 1.13625 122.75
2015-06-22 65.5001448644283 21805 6.20965 1.134625 123.3965
2015-06-23 65.7375118914298 21807 6.20665 1.1173 123.867
2015-06-24 65.7512115873701 21812.5 6.20885 1.120525 123.865
2015-06-25 65.6841414214073 21837.5 6.21185 1.12032 123.59
2015-06-28 66.3804706130325 21838.5 6.315 1.09745 122.59
2015-06-29 65.7154024956999 21817.5 6.20805 1.121945 122.6685
2015-06-30 65.7186948983217 21839.5 6.2098 1.113425 122.41
2015-07-01 65.9959832987437 21805 6.2009 1.1033 123.317
2015-07-02 65.9025675202486 21805 6.2042 1.10865 123.06
2015-07-05 66.2345898022225 21805 6.27275 1.09949 122.416
2015-07-06 65.9481923869951 21810 6.20915 1.1048 122.64
2015-07-07 66.0867902111678 21810 6.21105 1.10076 122.516
2015-07-08 65.9098266408149 21814 6.21095 1.107 120.885
2015-07-09 65.9409989257694 21814 6.20805 1.10605 121.705
2015-07-12 66.0362070654911 21810 6.2295 1.11288 122.513
2015-07-13 66.1827140492812 21814 6.20785 1.09855 123.585
2015-07-14 66.2230731013267 21810 6.2093 1.10085 123.335
2015-07-15 66.3852354794613 21814 6.21045 1.0936 123.9185
2015-07-16 66.4267970988074 21814.5 6.2077 1.08845 124.159
2015-07-19 66.5007998988806 21818 6.2079 1.08301 124.145
2015-07-20 66.5863896591708 21823.5 6.20925 1.0834 124.304
2015-07-21 66.4039869542855 21818.5 6.20975 1.093585 123.8665
2015-07-22 66.5253125826301 21822 6.20945 1.092425 124.08
2015-07-23 66.5168059409706 21822 6.21 1.098615 123.8875
2015-07-26 66.6336555853252 21825 6.2124 1.09725 123.7665
2015-07-27 66.4309951453367 21831 6.2084 1.109 123.28
2015-07-28 66.4362783498189 21820.5 6.20845 1.1066 123.565
2015-07-29 66.5823407979224 21819.5 6.21205 1.098125 123.9445
2015-07-30 66.7429366075355 21818 6.20875 1.09412 124.078
2015-08-02 66.719290355263 21818 6.21905 1.09677 124.065
2015-08-03 66.7297629161577 21818 6.21065 1.09525 123.934
2015-08-04 66.7951637585886 21823 6.21045 1.088495 124.285
2015-08-05 66.8408047281966 21826.5 6.20965 1.090355 124.77
2015-08-06 66.7734485315223 21815 6.2111 1.09237 124.755
2015-08-09 66.7353424687601 21815 6.21145 1.0962 124.3
2015-08-10 66.6129544677864 21822.5 6.2086 1.10155 124.625
2015-08-11 67.2560558849157 21827.5 6.3278 1.10395 125.1
2015-08-12 66.6106258380389 22030 6.38615 1.1158 124.29
2015-08-13 66.4690082474995 22092 6.3976 1.11575 124.365
2015-08-16 66.5675749688332 22103 6.4036 1.10924 124.353
2015-08-17 66.6584416650573 22094 6.39365 1.10754 124.46
2015-08-18 66.7161015671546 22095 6.3934 1.102995 124.384
2015-08-19 65.6880710496882 22400 6.3961 1.11175 123.909
2015-08-20 65.5728811762182 22396 6.39025 1.12365 123.44
2015-08-23 65.2031394891874 22497.5 6.39475 1.13755 121.733
2015-08-24 64.7234840048727 22544.5 6.4056 1.15785 118.905
2015-08-25 64.6524619651565 22546.5 6.40945 1.155445 118.565
2015-08-26 64.8649927878997 22544.5 6.4098 1.13388 120.045
2015-08-27 65.0962385465304 22475 6.40745 1.1247 121.022
2015-08-30 65.1607323141964 22462.5 6.37545 1.12105 121.325
2015-08-31 65.1438942475418 22481.5 6.376 1.122435 121.1065
2015-09-01 65.052833045373 22444 6.36475 1.12955 119.7135
2015-09-02 65.0564935644355 22487.5 6.35595 1.1214 120.575
2015-09-03 65.1464007666024 22490 6.35525 1.1126 120.0825
2015-09-06 65.234111200344 22472.5 6.35385 1.115255 119.1625
2015-09-07 65.3365282982594 22468 6.36605 1.115915 119.4175
2015-09-08 65.1904884139195 22482.5 6.36865 1.12068 120.09
2015-09-09 65.235333066739 22480 6.3776 1.12191 120.245
2015-09-10 65.1061259418341 22472.5 6.37945 1.12871 120.698
2015-09-13 65.0530864620363 22471 6.36965 1.134125 120.815
2015-09-14 64.9961460375307 22487.5 6.36865 1.1308 120.365
2015-09-15 64.9397826326713 22507.5 6.37085 1.127 120.4275
2015-09-16 64.8956249164752 22490 6.3716 1.12927 120.54
2015-09-17 64.6552712837359 22508.5 6.36305 1.1401 120.089
2015-09-20 64.9129907264497 22475 6.37165 1.12905 120.007
2015-09-21 65.1261205344533 22470 6.3683 1.118925 120.5
2015-09-22 65.2855840914293 22477.5 6.38105 1.11196 120.08
2015-09-23 65.3455512623507 22480.5 6.3826 1.11879 120.2055
2015-09-24 65.3279751282678 22490 6.3838 1.11805 120.2595
2015-09-27 65.2978954125001 22490 6.3758 1.12025 120.391
2015-09-28 65.3213140755145 22477.5 6.36985 1.122945 119.835
2015-09-29 65.2444085498931 22486.5 6.36265 1.125325 119.875
2015-09-30 65.2190443283822 22477.5 6.3569 1.11695 119.865
2015-10-01 65.1484206997558 22475 6.3535 1.11905 119.81
2015-10-04 65.0449075531047 22477.5 6.3473 1.12195 120.04
2015-10-05 64.974211289868 22477 6.3543 1.119545 120.4795
2015-10-06 65.3198730045969 22346 6.3559 1.12665 120.26
2015-10-07 65.0179960551987 22412.5 6.3565 1.12378 119.925
2015-10-08 65.4781305122086 22216 6.35565 1.128395 119.932
2015-10-11 65.3347908013734 22200 6.34045 1.136815 120.19
2015-10-12 64.8140155635654 22355 6.32325 1.1354 120.04
2015-10-13 64.7541064859931 22410 6.3423 1.13825 119.735
2015-10-14 64.4827962667208 22395 6.34855 1.147385 118.8345
2015-10-15 64.5668180199068 22340 6.34525 1.136835 119.06
2015-10-18 64.8602511406805 22281 6.3436 1.13585 119.295
2015-10-19 64.9278136206181 22310 6.3593 1.13288 119.513
2015-10-20 64.8128828701819 22335 6.3483 1.1352 119.805
2015-10-21 65.0114088082502 22302.5 6.3461 1.13465 119.85
2015-10-22 65.3029861281542 22285 6.3573 1.108235 120.877
2015-10-25 65.3296159114044 22312.5 6.34795 1.101955 121.3065
2015-10-26 65.1203890300715 22340 6.3493 1.10592 120.9555
2015-10-27 65.2089653797297 22332 6.352 1.10327 120.48
2015-10-28 65.4562055229241 22331 6.3584 1.092245 120.8775
2015-10-29 65.3600852224556 22335.5 6.35705 1.099155 121.0155
2015-11-01 65.1553070601405 22335.5 6.3164 1.10239 120.4975
2015-11-02 65.2195618937668 22340 6.3396 1.10148 120.792
2015-11-03 65.255622608102 22317.5 6.33535 1.09613 121.083
2015-11-04 65.4190040345452 22315 6.33585 1.08642 121.506
2015-11-05 65.4752457258066 22320 6.34605 1.088385 121.699
2015-11-08 65.7908976399118 22364 6.3511 1.073155 123.212
2015-11-09 65.6707543364494 22427.5 6.36225 1.0759 123.0445
2015-11-10 65.7376485723767 22405 6.357 1.074 123.0865
2015-11-11 65.6531997496971 22390 6.34635 1.076365 122.7525
2015-11-12 65.6682666408877 22402.5 6.36825 1.08074 122.585
2015-11-15 65.8285541320825 22417.5 6.37235 1.069995 122.3585
2015-11-16 65.8149562547443 22445 6.37095 1.06873 123.2775
2015-11-17 65.8124289874131 22477.5 6.38505 1.064315 123.446
2015-11-18 65.7861593290246 22465 6.38485 1.067035 123.52
2015-11-19 65.5230579327654 22472.5 6.3826 1.072605 122.908
2015-11-22 65.6286958077528 22472.5 6.38705 1.063815 122.9305
2015-11-23 65.6382438208263 22487.5 6.39005 1.0637 122.955
2015-11-24 65.4387823813015 22492.5 6.38645 1.0643 122.5125
2015-11-25 65.3522070013264 22511.5 6.37625 1.06235 122.683
2015-11-26 65.5102980366983 22490 6.38935 1.060435 122.6315
2015-11-29 65.64860755744 22485 6.39205 1.058325 122.834
2015-11-30 65.6824661611297 22505 6.3978 1.05698 123.2145
2015-12-01 65.605629525082 22490 6.39955 1.062645 122.9155
2015-12-02 65.6782706294066 22497.5 6.38865 1.06106 123.239
2015-12-03 65.3179916737661 22487.5 6.39845 1.091705 122.6565
2015-12-06 65.4868824739585 22480 6.4025 1.08815 123.195
2015-12-07 65.6611830523613 22485 6.39575 1.083365 123.3
