"date","usdvnd","eurusd","usdcny","usdjpy","usdkrw","usdsgd","usdtwd","usdthb","xdrusd"
2011-03-29,20902.5,1.411,6.565,82.465,1110.445,1.26165,29.52,30.2875,1.58061784
2011-03-30,20900,1.4126,6.5605,82.925,1098.945,1.2618,29.525,30.2655,1.57957173
2011-03-31,20905,1.4175,6.549,83.175,1098.995,1.26035,29.37,30.2795,1.58537901
2011-04-01,20907.5,1.4236,6.5395,84.115,1085.545,1.2605,29.2,30.2285,1.58096769
2011-04-04,20860,1.4218,6.5435,84.145,1087.645,1.2604,29.295,30.2115,1.58436424
2011-04-05,20915,1.4219,6.54805,85.165,1088.445,1.26045,29.145,30.2075,1.58278188
2011-04-06,20922.5,1.4331,6.549,85.405,1084.645,1.2602,28.965,30.1435,1.58812087
2011-04-07,20907.5,1.4306,6.54205,85.025,1088.545,1.26025,28.995,30.0575,1.58729656
2011-04-08,20895,1.4483,6.53605,84.75,1078.895,1.257,28.875,30.06,1.5926103
2011-04-11,20805,1.4432,6.543,84.675,1088.245,1.2564,29.03,30.1155,1.5959756
2011-04-12,20793,1.4479,6.54005,83.555,1091.045,1.25635,29.075,30.114,1.59573366
2011-04-13,20922.5,1.4441,6.53375,83.925,1089.245,1.256,29.035,30.211,1.59811296
2011-04-14,20917.5,1.4487,6.525,83.495,1085.895,1.2466,29.05,30.105,1.59490143
2011-04-15,20920,1.4427,6.5281,83.045,1088.945,1.2434,29.04,30.1555,1.5978525
2011-04-18,20929,1.4228,6.52905,82.495,1090.645,1.2471,29.195,30.077,1.5913583
2011-04-19,20931,1.4333,6.53,82.565,1085.745,1.2433,29.045,30.0085,1.5912722
2011-04-20,20930.5,1.4522,6.5302,82.545,1076.945,1.23875,28.9595,29.914,1.60232017
2011-04-21,20925,1.4552,6.52005,81.885,1082.195,1.2354,28.915,29.958,1.60927717
2011-04-22,20860,1.4566,6.497,81.87,1081.445,1.2349,28.925,29.938,1.60607483
2011-04-25,20862.5,1.4579,6.5325,81.815,1082.275,1.236,28.895,29.95,1.60717702
2011-04-26,20760,1.4649,6.532,81.605,1082.195,1.2322,28.9045,29.922,1.60942221
2011-04-27,20695,1.4773,6.5121,82.265,1071.545,1.2294,28.75,29.7385,1.61176201
2011-04-28,20640,1.4825,6.50145,81.55,1071.145,1.2277,28.695,29.857,1.6195355
2011-04-29,20575,1.4805,6.4913,81.23,1068.5,1.2241,28.6845,29.9015,1.62082699
2011-05-02,20575,1.4823,6.4945,81.255,1069.295,1.22345,28.575,29.937,1.62307626
2011-05-03,20532.5,1.4822,6.50395,80.965,1075.295,1.22885,28.59,30.091,1.61719402
2011-05-04,20635,1.483,6.4992,80.635,1078.595,1.23145,28.66,30.0995,1.62070353
2011-05-05,20595,1.4542,6.49405,80.325,1084.645,1.2407,28.76,30.265,1.62218633
2011-05-06,20560,1.43125,6.4937,80.725,1097.345,1.2407,28.665,30.557,1.60788767
2011-05-09,20587.5,1.4358,6.4985,80.265,1077.345,1.2322,28.665,30.0895,1.59997697
2011-05-10,20560,1.4411,6.4965,80.865,1078.545,1.23155,28.55,30.0555,1.59757426
2011-05-11,20585,1.4198,6.4965,81.155,1081.545,1.2361,28.57,30.267,1.60019203
2011-05-12,20585,1.4241,6.50005,80.995,1087.645,1.2393,28.585,30.2645,1.58862798
2011-05-13,20560,1.4115,6.4981,80.9,1089.195,1.24465,28.735,30.2925,1.59461658
2011-05-16,20639.5,1.4161,6.5125,80.85,1096.245,1.25035,28.87,30.4105,1.58607805
2011-05-17,20717,1.4236,6.50595,81.425,1086.045,1.24565,28.885,30.23,1.58928947
2011-05-18,20767.5,1.4251,6.508,81.685,1089.345,1.23985,28.8595,30.291,1.59120131
2011-05-19,20772.5,1.4309,6.50495,81.685,1082.145,1.2374,28.795,30.139,1.59100131
2011-05-20,20780,1.4158,6.49895,81.9,1083.645,1.23795,28.805,30.3215,1.59105194
2011-05-23,20675,1.4048,6.51,81.935,1095.495,1.2489,28.965,30.34,1.57905293
2011-05-24,20585,1.4103,6.504,82.005,1093.945,1.2473,28.875,30.4075,1.58372439
2011-05-25,20692.5,1.4083,6.4975,82.035,1103.045,1.2475,28.965,30.477,1.58237614
2011-05-26,20620,1.4135,6.49205,81.365,1085.645,1.2438,28.865,30.3335,1.58824699
2011-05-27,20590,1.4321,6.498,80.63,1080.145,1.23725,28.845,30.283,1.59285383
2011-05-30,20553,1.4287,6.498,80.955,1079.045,1.23505,28.755,30.313,1.59285383
2011-05-31,20543,1.4396,6.48645,81.505,1076.745,1.23345,28.665,30.2815,1.60064027
2011-06-01,20592.5,1.433,6.47895,80.875,1084.745,1.23935,28.685,30.4335,1.59965193
2011-06-02,20542.5,1.4491,6.4875,80.955,1077.095,1.23295,28.645,30.1775,1.60363063
2011-06-03,20567.5,1.4634,6.4811,80.38,1075.245,1.22885,28.635,30.29,1.60402162
2011-06-06,20585,1.4578,6.4835,80.115,1082.345,1.2306,28.675,30.378,1.61087925
2011-06-07,20592.5,1.4688,6.48195,80.115,1080.795,1.2272,28.6695,30.2625,1.61344973
2011-06-08,20617.5,1.4578,6.4755,79.91,1080.995,1.23385,28.725,30.4105,1.61175941
2011-06-09,20617.5,1.4513,6.47695,80.39,1085.245,1.2303,28.7205,30.4455,1.61043045
2011-06-10,20570,1.4346,6.48105,80.21,1085.595,1.23715,28.83,30.4695,1.60337608
2011-06-13,20565,1.4416,6.4875,80.225,1082.245,1.23555,28.835,30.371,1.59889741
2011-06-14,20560,1.4443,6.47975,80.525,1084.745,1.23055,28.805,30.5095,1.60341979
2011-06-15,20545,1.4163,6.485,80.965,1087.295,1.23795,28.885,30.647,1.59493195
2011-06-16,20565,1.4216,6.47895,80.605,1087.245,1.24015,28.955,30.4785,1.58579887
2011-06-17,20755,1.4307,6.47695,80.045,1086.945,1.23055,28.895,30.569,1.59462676
2011-06-20,20717.5,1.4309,6.47845,80.275,1083.845,1.23595,28.945,30.569,1.59202967
2011-06-21,20670,1.4399,6.472,80.25,1078.945,1.23225,28.875,30.482,1.59814616
2011-06-22,20650,1.4335,6.4654,80.335,1079.845,1.2335,28.825,30.5555,1.59755639
2011-06-23,20617.5,1.4265,6.4715,80.415,1076.145,1.23585,28.87,30.363,1.58900411
2011-06-24,20593,1.4188,6.47395,80.41,1080.595,1.2383,28.915,30.7,1.58934252
2011-06-27,20587.5,1.4287,6.4865,80.915,1084.945,1.2415,29.045,30.73,1.588469
2011-06-28,20615,1.4369,6.46945,81.035,1080.645,1.23905,28.9095,30.9535,1.59017654
2011-06-29,20610,1.4435,6.46645,80.805,1073.045,1.23335,28.835,30.797,1.59716345
2011-06-30,20530.5,1.4493,6.4642,80.565,1069.145,1.22795,28.8575,30.6955,1.60032008
2011-07-01,20617.5,1.4524,6.4685,80.74,1064.395,1.2267,28.725,30.7395,1.60029191
2011-07-04,20606.5,1.4541,6.46305,80.745,1061.945,1.22555,28.695,30.4035,1.60029191
2011-07-05,20595,1.4423,6.46695,81.085,1068.945,1.2288,28.7805,30.5615,1.60032264
2011-07-06,20590,1.4316,6.471,80.945,1067.845,1.22805,28.835,30.4905,1.59330304
2011-07-07,20575,1.4359,6.467,81.225,1063.445,1.2231,28.725,30.2875,1.59119371
2011-07-08,20577.5,1.4264,6.46545,80.605,1055.945,1.22035,28.8,30.2125,1.58950167
2011-07-11,20585,1.4048,6.472,80.225,1056.745,1.2276,28.87,30.28,1.58366921
2011-07-12,20555,1.3973,6.463,79.155,1068.595,1.22515,28.825,30.422,1.57631245
2011-07-13,20565,1.424,6.49315,78.665,1052.345,1.21725,28.825,30.065,1.58460023
2011-07-14,20597.5,1.4146,6.43235,79.145,1058.745,1.2171,28.855,30.146,1.59205502
2011-07-15,20600,1.4158,6.4352,79.11,1057.845,1.2194,28.8905,30.077,1.59019171
2011-07-18,20545,1.4104,6.474,79.055,1057.745,1.2168,28.975,29.892,1.58475844
2011-07-19,20582.5,1.4155,6.46625,79.165,1060.245,1.2153,28.93,29.921,1.59167492
2011-07-20,20585,1.4222,6.46,78.845,1052.445,1.21405,28.9,29.8325,1.59414377
2011-07-21,20572.5,1.442,6.4585,78.545,1051.245,1.2105,28.805,29.782,1.59230599
2011-07-22,20560,1.4362,6.4515,78.405,1051.645,1.20825,28.83,29.7915,1.60441794
2011-07-25,20557.5,1.4378,6.4465,78.235,1052.645,1.20735,28.84,29.699,1.60311647
2011-07-26,20582.5,1.4514,6.4425,77.955,1048.645,1.2033,28.77,29.658,1.60936005
2011-07-27,20590,1.4369,6.44305,77.91,1053.445,1.20385,28.82,29.749,1.60913734
2011-07-28,20587.5,1.4328,6.4437,77.695,1050.245,1.2024,28.79,29.663,1.60135284
2011-07-29,20585,1.4403,6.44045,76.715,1053.545,1.20365,28.8795,29.78,1.59887185
2011-08-01,20585,1.4254,6.4385,77.385,1047.945,1.20225,28.815,29.621,1.60955951
2011-08-02,20535,1.4191,6.443,77.375,1056.645,1.2065,28.89,29.833,1.59721957
2011-08-03,20568.5,1.4365,6.439,76.985,1056.795,1.20535,28.87,29.6655,1.60469084
2011-08-04,20742,1.4093,6.4425,79.185,1066.245,1.22375,29.135,29.998,1.59571584
2011-08-05,20565,1.429,6.445,78.425,1058.045,1.21675,28.935,29.601,1.59402688
2011-08-08,20613.5,1.4164,6.439,77.845,1089.545,1.223,29.085,30.0645,1.60147337
2011-08-09,20785,1.4392,6.4352,77.245,1076.945,1.20805,29.075,29.6475,1.60200444
2011-08-10,20795,1.4163,6.4352,76.765,1082.445,1.2209,29.003,29.9605,1.6067561
2011-08-11,20825,1.4238,6.3985,76.875,1077.445,1.21035,28.805,29.94,1.5984246
2011-08-12,20815,1.425,6.394,76.785,1078.245,1.21135,28.885,29.956,1.60060952
2011-08-15,20612.5,1.4449,6.395,76.805,1067.595,1.20115,28.655,29.57,1.60315502
2011-08-16,20764,1.44,6.395,76.825,1069.945,1.20115,28.8905,29.887,1.60677934
2011-08-17,20804,1.4426,6.392,76.595,1069.045,1.20195,28.9095,29.8775,1.61198805
2011-08-18,20785,1.4323,6.3925,76.545,1076.445,1.21785,29.045,29.8775,1.6088888
2011-08-19,20820,1.4402,6.396,76.54,1088.145,1.21175,28.955,29.805,1.60703755
2011-08-22,20825,1.4358,6.405,76.84,1085.745,1.20925,29.055,29.8875,1.61064055
2011-08-23,20825,1.4435,6.4015,76.655,1077.145,1.20425,28.955,29.8205,1.61328575
2011-08-24,20835,1.4409,6.39245,76.965,1083.745,1.2068,29.015,29.9,1.61253912
2011-08-25,20837.5,1.4374,6.3948,77.465,1089.245,1.21115,29.065,30.0195,1.60920984
2011-08-26,20822.5,1.4498,6.391,76.63,1077.245,1.20295,29.015,29.902,1.60893022
2011-08-29,20842.5,1.45145,6.37695,76.855,1073.795,1.20455,29.005,29.984,1.612833
2011-08-30,20817.5,1.4439,6.38085,76.735,1072.295,1.2061,29.045,29.9955,1.60821348
2011-08-31,20837.5,1.438,6.3797,76.675,1066.445,1.20395,28.9895,29.9975,1.60923056
2011-09-01,20832.5,1.4259,6.38145,76.945,1063.745,1.2044,28.985,30.012,1.60094265
2011-09-02,20832.5,1.4205,6.387,77.085,1064.845,1.2036,28.9795,29.905,1.6004174
2011-09-05,20843,1.4095,6.387,76.945,1070.395,1.20775,29.0395,29.9345,1.6004174
2011-09-06,20842.5,1.4006,6.39045,77.515,1077.145,1.2102,29.12,29.9465,1.59521692
2011-09-07,20837.5,1.4094,6.39295,77.215,1068.145,1.20775,29.115,29.9205,1.58838574
2011-09-08,20842.5,1.3885,6.38695,77.515,1080.995,1.21535,29.14,30.161,1.58816375
2011-09-09,20845,1.3651,6.3925,77.765,1077.995,1.2295,29.2095,30.096,1.57655103
2011-09-12,20837.5,1.3661,6.38905,77.115,1075.095,1.23455,29.465,30.1025,1.56853397
2011-09-13,20820,1.3679,6.39905,76.915,1077.295,1.2397,29.585,30.2,1.56959754
2011-09-14,20835,1.3742,6.39555,76.705,1077,1.2444,29.65,30.285,1.57283155
2011-09-15,20895,1.3883,6.393,76.715,1113.5,1.2418,29.67,30.295,1.57793916
2011-09-16,20837.5,1.3794,6.388,76.795,1107.75,1.2404,29.58,30.36,1.57733186
2011-09-19,20835,1.3675,6.38705,76.565,1134.65,1.2614,29.84,30.57,1.57015451
2011-09-20,20835,1.3702,6.3885,76.455,1139.6,1.25975,29.89,30.405,1.57141534
2011-09-21,20895,1.3588,6.386,76.435,1152.7,1.2924,29.985,30.635,1.57021369
2011-09-22,20815,1.3457,6.3925,76.285,1179.7,1.3056,30.65,30.81,1.55766881
2011-09-23,20845,1.3491,6.3925,76.685,1177,1.2974,30.275,30.915,1.55907006
2011-09-26,20835,1.3528,6.4025,76.375,1181.8,1.2934,30.465,31.115,1.56106822
2011-09-27,20852.5,1.3588,6.4025,76.735,1164.6,1.28335,30.29,30.855,1.56349919
2011-09-28,20842.5,1.3526,6.4025,76.525,1167.645,1.2993,30.43,31.065,1.57064282
2011-09-29,20835,1.3583,6.398,76.825,1171.845,1.29655,30.46,31.185,1.56712057
2011-09-30,20838,1.3388,6.38505,77.045,1187.845,1.30805,30.6,31.155,1.56150212
2011-10-03,20842.5,1.3192,6.3795,76.625,1191.845,1.31805,30.56,31.2,1.55484725
2011-10-04,20815,1.3337,6.38505,76.845,1196.245,1.30735,30.6,31.165,1.54598455
2011-10-05,20842.5,1.3348,6.3795,76.785,1185.145,1.3016,30.545,31.145,1.55428899
2011-10-06,20842.5,1.3429,6.3795,76.685,1180.345,1.29925,30.55,31.025,1.55426967
2011-10-07,20842.5,1.3378,6.3795,76.695,1166.945,1.3005,30.485,30.885,1.55838733
2011-10-10,20805,1.3636,6.3795,76.675,1159.845,1.2759,30.27,30.835,1.55838733
2011-10-11,20842.5,1.3651,6.37555,76.675,1168.945,1.28265,30.405,30.935,1.56663446
2011-10-12,20845,1.3778,6.363,77.255,1153.045,1.2764,30.29,30.805,1.57513803
2011-10-13,20864,1.37765,6.384,76.871,1159.3,1.27805,30.279,30.885,1.57270539
2011-10-14,20895,1.38775,6.38,77.22,1156.3,1.266,30.33,30.785,1.57542589
2011-10-17,20913,1.37335,6.3711,76.848,1148.6,1.2745,30.127,30.615,1.57488501
2011-10-18,20916,1.3735,6.3819,76.789,1149.66,1.2687,30.194,30.745,1.5718896
2011-10-19,20943,1.3759,6.3795,76.825,1133.85,1.2678,30.107,30.74,1.57848463
2011-10-20,20945,1.3775,6.3854,76.843,1147.3,1.27465,30.3,31.008,1.57674492
2011-10-21,20955,1.38955,6.3848,76.29,1146.42,1.2734,30.302,30.965,1.57489493
2011-10-24,20953,1.39315,6.3763,76.1225,1133.04,1.26385,30.112,30.835,1.58062034
2011-10-25,20960,1.3909,6.362,76.0775,1131.33,1.2631,30.134,30.795,1.58616862
2011-10-26,20948,1.3893,6.3549,76.2405,1132.8,1.269,30.137,30.791,1.58545191
2011-10-27,20957,1.41825,6.3605,75.973,1110.55,1.2431,30.1,30.505,1.59079377
2011-10-28,20965,1.41485,6.3598,75.825,1102.87,1.24195,29.877,30.485,1.5968472
2011-10-31,21005,1.3846,6.3562,78.26,1112.5,1.25505,29.955,30.725,1.58577624
2011-11-01,21005,1.3678,6.356,78.377,1122.38,1.2779,30.105,30.905,1.56994252
2011-11-02,21010,1.37185,6.3571,78.117,1121.63,1.27605,30.12,30.785,1.5752348
2011-11-03,21005,1.3812,6.3543,78.062,1127.6,1.26515,30.25,30.675,1.57666288
2011-11-04,21015,1.37905,6.3433,78.22,1112.88,1.2657,30.039,30.695,1.57809355
2011-11-07,21013,1.37685,6.3508,78.081,1117.075,1.26925,30.166,30.645,1.57466677
2011-11-08,21013,1.3833,6.3478,77.739,1117,1.26645,30.055,30.675,1.57527947
2011-11-09,21010,1.3529,6.3415,77.754,1119.15,1.2899,30.095,30.725,1.56966899
2011-11-10,21013,1.36075,6.34765,77.6515,1132.33,1.2911,30.256,30.828,1.56744973
2011-11-11,21010,1.37505,6.343,77.165,1126.7,1.2806,30.182,30.775,1.56961971
2011-11-14,21010,1.362,6.3567,77.129,1126.32,1.2898,30.187,30.793,1.57197114
2011-11-15,21010,1.35245,6.3485,77.0535,1130.84,1.2923,30.204,30.843,1.56584946
2011-11-16,21009,1.3454,6.34705,77.0295,1135.1,1.2962,30.235,30.84,1.5619021
2011-11-17,21010,1.3465,6.3519,77.0075,1137.5,1.29795,30.201,30.89,1.5615899
2011-11-18,21009,1.35245,6.3586,76.91,1139,1.2985,30.267,31.01,1.56909512
2011-11-21,21010,1.349,6.3621,76.935,1146.9,1.304,30.339,31.235,1.55991883
2011-11-22,21010,1.35135,6.3627,76.979,1146.55,1.301,30.312,31.21,1.5642647
2011-11-23,21010,1.3346,6.3616,77.2925,1159.18,1.3105,30.447,31.38,1.55608844
2011-11-24,21010,1.3346,6.3635,77.135,1154.95,1.30825,30.448,31.3,1.55608844
2011-11-25,21009,1.32305,6.3832,77.745,1163.45,1.3132,30.463,31.403,1.55608844
2011-11-28,21010,1.3313,6.3874,78.058,1152.9,1.30145,30.367,31.325,1.55390014
2011-11-29,21011,1.33335,6.3761,77.94,1141.15,1.29695,30.392,31.27,1.55439288
2011-11-30,21009,1.3438,6.3798,77.59,1140.8,1.2811,30.327,30.88,1.55143633
2011-12-01,21005,1.34645,6.37675,77.7235,1134.5,1.283,30.129,30.84,1.56027418
2011-12-02,21005,1.33895,6.3645,77.985,1128.3,1.2845,30.18,30.835,1.56021576
2011-12-05,21013,1.3397,6.342,77.8415,1130.35,1.2813,30.182,30.78,1.55693155
2011-12-06,21010,1.34065,6.336,77.721,1128.25,1.28355,30.201,30.86,1.55581971
2011-12-07,21011,1.3413,6.37,77.647,1127.15,1.2832,30.157,30.776,1.55441946
2011-12-08,21008,1.3345,6.357,77.639,1132.35,1.2948,30.164,30.793,1.55689034
2011-12-09,21005,1.33865,6.337,77.63,1145.4,1.2925,30.212,30.91,1.55715459
2011-12-12,21006,1.3171,6.3628,77.9515,1155.2,1.3023,30.245,31.19,1.54919869
2011-12-13,21010,1.3035,6.3655,77.97,1163.35,1.3064,30.325,31.22,1.54750373
2011-12-14,21010,1.29835,6.3713,78.1,1158.28,1.3101,30.305,31.37,1.53646415
2011-12-15,21014,1.3018,6.3737,77.9075,1156.95,1.30825,30.361,31.43,1.53656803
2011-12-16,21018,1.30425,6.3413,77.74,1157.33,1.30675,30.357,31.34,1.53871721
2011-12-19,21020,1.29975,6.3287,78.031,1176.11,1.30845,30.403,31.29,1.53792209
2011-12-20,21005,1.30815,6.3467,77.84,1157.35,1.2981,30.364,31.24,1.54158504
2011-12-21,21020,1.30455,6.33885,78.045,1150.15,1.2961,30.281,31.293,1.54301939
2011-12-22,21015,1.30515,6.3395,78.1675,1154.15,1.2938,30.348,31.25,1.54091753
2011-12-23,21023,1.30475,6.3329,78.08,1149.8,1.294,30.291,31.288,1.54162781
2011-12-26,21037,1.3055,6.3238,77.9975,1154.8,1.2922,30.335,31.288,1.54162781
2011-12-27,21030,1.3068,6.326,77.88,1155.95,1.2955,30.355,31.465,1.54229594
2011-12-28,21005,1.2939,6.326,77.9395,1157.3,1.2986,30.4,31.59,1.54245532
2011-12-29,21015,1.29525,6.3235,77.621,1156.4,1.3011,30.3,31.76,1.53028043
2011-12-30,21033,1.29515,6.3027,76.915,1159.76,1.2972,30.31,31.57,1.53514799
2012-01-02,21035,1.2936,6.299,76.888,1154.9,1.29735,30.317,31.555,1.53514799
2012-01-03,21030,1.30535,6.299,76.73,1144.9,1.2836,30.325,31.31,1.54280752
2012-01-04,21030,1.29375,6.3017,76.76,1149.43,1.28825,30.298,31.5,1.53955819
2012-01-05,21030,1.2792,6.306,77.12,1155.3,1.2915,30.285,31.67,1.53267042
2012-01-06,21038,1.27235,6.3153,76.97,1159.85,1.2949,30.22,31.723,1.53001586
2012-01-09,21037,1.27645,6.31455,76.86,1158.4,1.2958,30.213,31.8,1.52888602
2012-01-10,21005,1.27775,6.319,76.8455,1153,1.28885,29.885,31.63,1.52894212
2012-01-11,21030,1.27085,6.3178,76.886,1160.53,1.2916,29.934,31.635,1.52507375
2012-01-12,21037,1.28155,6.3137,76.7955,1152.3,1.2897,29.935,31.77,1.52730984
2012-01-13,21033,1.26795,6.3155,76.96,1151.07,1.293,29.978,31.825,1.52837895
2012-01-16,21005,1.2657,6.3234,76.7935,1151.86,1.29165,30.018,31.91,1.52837895
2012-01-17,21018,1.27415,6.3189,76.84,1143.72,1.28495,29.977,31.76,1.52825749
2012-01-18,20969,1.2853,6.3148,76.781,1138.73,1.2776,29.963,31.75,1.53062475
2012-01-19,20948,1.29675,6.31455,77.1165,1133.97,1.27165,29.926,31.62,1.53455434
2012-01-20,20924,1.29345,6.3295,77.03,1132.96,1.2713,29.99,31.513,1.53425533
2012-01-23,20928,1.30185,6.3223,76.968,1127.55,1.2679,29.952,31.38,1.53997784
2012-01-24,20815,1.30315,6.338,77.685,1129.35,1.26805,29.915,31.491,1.53904165
2012-01-25,20940,1.31035,6.3221,77.724,1126.41,1.26165,29.932,31.6,1.5358223
2012-01-26,20941,1.31065,6.3141,77.45,1122.45,1.2582,29.897,31.25,1.5460204
2012-01-27,20943,1.32205,6.3182,76.68,1121.02,1.25075,29.74,31.085,1.54702254
2012-01-30,20968,1.31395,6.3196,76.379,1128.83,1.2581,29.802,31.15,1.54730499
2012-01-31,21005,1.30885,6.3064,76.284,1125.7,1.2578,29.587,31.035,1.55096471
2012-02-01,21013,1.31735,6.3057,76.1795,1121.08,1.2511,29.571,30.925,1.54937391
2012-02-02,20955,1.31455,6.30395,76.1935,1116.475,1.24725,29.533,30.871,1.55016409
2012-02-03,20973,1.31595,6.30485,76.605,1115.38,1.24195,29.49,30.89,1.55083964
2012-02-06,20925,1.31235,6.317,76.5765,1121.3,1.2491,29.633,30.945,1.54511744
2012-02-07,20905,1.32595,6.3061,76.797,1117.35,1.24545,29.605,30.88,1.54793252
2012-02-08,20923,1.32545,6.2972,77.0715,1117.17,1.24685,29.51,30.753,1.55523899
2012-02-09,20904,1.3286,6.2993,77.653,1119.42,1.2483,29.473,30.75,1.55304102
2012-02-10,20875,1.31975,6.304,77.59,1123.8,1.2605,29.595,30.86,1.55128952
2012-02-13,20853,1.31705,6.2976,77.59,1121.94,1.2571,29.515,30.755,1.55163854
2012-02-14,20845,1.3129,6.3045,78.44,1126.8,1.26405,29.605,30.84,1.54780554
2012-02-15,20831,1.3058,6.2977,78.392,1121.5,1.2647,29.506,30.8,1.54417977
2012-02-16,20775,1.3134,6.3008,78.9,1132,1.26145,29.594,30.835,1.53744684
2012-02-17,20828,1.31475,6.2981,79.57,1125.55,1.2586,29.56,30.805,1.5443157
2012-02-20,20805,1.323915,6.2998,79.615,1122.2,1.25215,29.542,30.73,1.5443157
2012-02-21,20815,1.323485,6.2972,79.729,1125.75,1.25695,29.542,30.69,1.5458316
2012-02-22,20829,1.324535,6.2971,80.274,1126.1,1.2587,29.559,30.56,1.54409393
2012-02-23,20595,1.337385,6.2995,79.9635,1129.1,1.25273,29.583,30.295,1.54753726
2012-02-24,20715,1.34475,6.3006,81,1125.25,1.2555,29.602,30.33,1.55289632
2012-02-27,20827,1.3394,6.3022,80.451,1126.3,1.25568,29.602,30.421,1.5527203
2012-02-28,20825,1.34625,6.2994,80.492,1125.9,1.251165,29.572,30.328,1.55465628
2012-02-29,20841,1.33249,6.2966,81.31,1120.05,1.251485,29.417,30.45,1.55590201
2012-03-01,20820,1.33175,6.3019,81.1255,1116.26,1.2487,29.43,30.503,1.55001753
2012-03-02,20838,1.31969,6.3007,81.795,1116.06,1.2522,29.467,30.6,1.54465681
2012-03-05,20828,1.321565,6.3085,81.5175,1117.54,1.2578,29.506,30.67,1.54217226
2012-03-06,20833,1.3118,6.3159,80.8215,1125.25,1.26435,29.56,30.793,1.53979288
2012-03-07,20820,1.31515,6.311,81.16,1124.95,1.2603,29.546,30.735,1.53998258
2012-03-08,20815,1.327375,6.3202,81.565,1116.5,1.250555,29.55,30.57,1.54366489
2012-03-09,20820,1.31225,6.3103,82.445,1117.33,1.25435,29.428,30.565,1.54206999
2012-03-12,20825,1.31555,6.3276,82.322,1124,1.259155,29.521,30.65,1.53555816
2012-03-13,20795,1.3083,6.3309,82.986,1123.68,1.2579,29.533,30.64,1.53438716
2012-03-14,20805,1.3032,6.3365,83.7315,1127.63,1.26805,29.588,30.78,1.5317337
2012-03-15,20815,1.3077,6.33,83.602,1127.95,1.26225,29.551,30.74,1.53122475
2012-03-16,20820,1.3176,6.3239,83.445,1125.85,1.258,29.532,30.7,1.53187684
2012-03-19,20825,1.32339,6.3236,83.3895,1122.4,1.25541,29.529,30.695,1.53808295
2012-03-20,20823,1.32289,6.3254,83.6835,1125,1.26391,29.546,30.77,1.53768561
2012-03-21,20854,1.32135,6.3236,83.413,1129.6,1.26499,29.563,30.783,1.53964352
2012-03-22,20835,1.31985,6.3004,82.626,1131.05,1.265895,29.563,30.81,1.53812789
2012-03-23,20856,1.3271,6.3086,82.345,1135.45,1.262,29.578,30.695,1.54171576
2012-03-26,20885,1.3356,6.3119,82.875,1133.45,1.2574,29.602,30.69,1.54198439
2012-03-27,20837,1.33185,6.308,83.2015,1134.3,1.257325,29.575,30.743,1.54792533
2012-03-28,20835,1.33145,6.3066,82.8935,1135.55,1.25785,29.552,30.8,1.5468981
2012-03-29,20820,1.33015,6.3074,82.421,1137,1.257875,29.562,30.89,1.54495273
2012-03-30,20833,1.33404,6.3009,82.865,1132.06,1.25748,29.517,30.779,1.54896592
2012-04-02,20825,1.3317,6.2971,82.068,1126.4,1.2532,29.502,30.788,1.54840948
2012-04-03,20835,1.3235,6.3025,82.854,1123.5,1.25565,29.505,30.84,1.54949395
2012-04-04,20815,1.314005,6.2981,82.45,1131.15,1.25925,29.522,31.05,1.53995412
2012-04-05,20805,1.3065,6.316,82.362,1128.53,1.259495,29.526,30.99,1.53606529
2012-04-06,20785,1.309625,6.3084,81.63,1131.95,1.26073,29.542,30.99,1.53806639
2012-04-09,20843,1.3109,6.3096,81.5385,1138.45,1.26183,29.533,30.99,1.53836925
2012-04-10,20805,1.308185,6.3118,80.725,1139.8,1.26215,29.547,30.949,1.53739483
2012-04-11,20805,1.310995,6.3089,80.857,1144.6,1.2579,29.54,30.87,1.54224836
2012-04-12,20829,1.318685,6.3084,80.877,1140.55,1.25245,29.521,30.748,1.54230545
2012-04-13,20824,1.30775,6.3038,80.93,1135.1,1.24905,29.505,30.773,1.54287893
2012-04-16,20805,1.31329,6.3163,80.426,1138.75,1.24855,29.525,30.775,1.53645943
2012-04-17,20805,1.31275,6.3048,80.878,1137.575,1.24869,29.53,30.8,1.54242202
2012-04-18,20823,1.312125,6.304,81.285,1137.25,1.2511,29.525,30.87,1.53915298
2012-04-19,20805,1.31355,6.3048,81.618,1138.15,1.2513,29.501,30.895,1.54076559
2012-04-20,20843,1.32199,6.305,81.52,1138.83,1.24847,29.485,30.9,1.54468783
2012-04-23,20828,1.3158,6.3096,81.168,1139.6,1.247,29.509,31,1.5431313
2012-04-24,20823,1.319495,6.30885,81.3185,1140.9,1.2462,29.482,30.935,1.54488113
2012-04-25,20825,1.3222,6.3088,81.324,1140.1,1.24305,29.495,30.94,1.54648662
2012-04-26,20845,1.319115,6.3102,81,1132.3,1.241715,29.275,30.84,1.54790855
2012-04-27,20840,1.32508,6.3034,80.29,1134.22,1.23772,29.242,30.75,1.5492899
2012-04-30,20846,1.324255,6.29,79.8205,1129.95,1.2375,29.162,30.733,1.55042607
2012-05-01,20835,1.32375,6.2961,80.082,1130.88,1.235965,29.159,30.733,1.55192028
2012-05-02,20853,1.3153,6.2783,80.125,1129.16,1.24005,29.185,30.85,1.54575991
2012-05-03,20851,1.31525,6.3065,80.19,1129.15,1.2437,29.215,30.938,1.54564045
